time,DEVICE VOLTAGE B2|XI2,DEVICE VOLTAGE B2|XI4,DEVICE VOLTAGE B2|XI6,DEVICE VOLTAGE B1|XI10
8.6800000000000000e-10,1.6061681703173582e-08,-5.6116686473191926e-07,7.5763084180752079e-07,1.4511658222640891e-04
8.6820000000000006e-10,2.6040626238069894e-07,-2.5057513891609054e-07,1.0881533881653998e-06,1.5823200323772621e-04
8.6840000000000002e-10,4.9574614540051187e-07,5.0616410272104669e-08,1.3866214263408602e-06,1.7373748808309199e-04
8.6859999999999998e-10,7.1716790973679219e-07,3.2776666658472633e-07,1.6482121229838511e-06,1.9206937509166460e-04
8.6880000000000004e-10,9.2038662851261078e-07,5.7146842845211208e-07,1.8697824562142356e-06,2.1371893736479494e-04
8.6900000000000000e-10,1.1018116799186346e-06,7.7695952421441640e-07,2.0497439015617340e-06,2.3921786975813263e-04
8.6920000000000006e-10,1.2585729930528852e-06,9.4326637468899325e-07,2.1878513545276416e-06,2.6909756093868812e-04
8.6940000000000002e-10,1.3885124755912283e-06,1.0722228385301026e-06,2.2849335457877444e-06,3.0380276545711890e-04
8.6959999999999997e-10,1.4901472373662465e-06,1.1674850105074679e-06,2.3425943763748741e-06,3.4353232201160533e-04
8.6980000000000004e-10,1.5626122234608417e-06,1.2336344861171015e-06,2.3629138376035194e-06,3.8797601717582971e-04
8.6999999999999999e-10,1.6055900592741708e-06,1.2754323839434875e-06,2.3481739043015061e-06,4.3593139122260658e-04
8.7020000000000006e-10,1.6192354428227711e-06,1.2972573999673055e-06,2.3006296620332065e-06,4.8484263561370764e-04
8.7040000000000001e-10,1.6041005111887690e-06,1.3027358027826744e-06,2.2223397458736950e-06,5.3043154540638492e-04
8.7060000000000007e-10,1.5610664812080072e-06,1.2945511451051701e-06,2.1150637289590857e-06,5.6676473173266002e-04
8.7080000000000003e-10,1.4912856924038242e-06,1.2744073221444218e-06,1.9802280689444721e-06,5.8716774551534530e-04
8.7099999999999999e-10,1.3961370475687560e-06,1.2431104852748080e-06,1.8189570348288703e-06,5.8608620324724270e-04
8.7120000000000005e-10,1.2771967528860603e-06,1.2007326595471452e-06,1.6321608906800919e-06,5.6125076952768692e-04
8.7140000000000001e-10,1.1362251604166318e-06,1.1468217140212751e-06,1.4206705356624843e-06,5.1490293585279047e-04
8.7160000000000007e-10,9.7516936202979082e-07,1.0806273296298088e-06,1.1854057318319501e-06,4.5320487866023584e-04
8.7180000000000003e-10,7.9617993595666109e-07,1.0013194577273584e-06,9.2756285394302428e-07,3.8417531299969311e-04
8.7199999999999999e-10,6.0163888870251369e-07,9.0818320040370806e-07,6.4880753468968392e-07,3.1538668218001394e-04
8.7220000000000005e-10,3.9419440974253864e-07,8.0078100169420208e-07,3.5145738604649443e-07,2.5247335499779046e-04
8.7240000000000001e-10,1.7679669782295096e-07,6.7907872969819296e-07,3.8639995278281110e-08,1.9870887730697299e-04
8.7260000000000007e-10,-4.7271969147597749e-08,5.4353621180181762e-07,-2.8558832242374703e-07,1.5532371797544956e-04
8.7280000000000003e-10,-2.7438034172423818e-07,3.9516497366909609e-07,-6.1617675029945830e-07,1.2211344709437894e-04
8.7299999999999998e-10,-5.0055181554551626e-07,2.3555654450718730e-07,-9.4707933213737074e-07,9.8032783546432705e-05
8.7320000000000005e-10,-7.2149499128078225e-07,6.6884153576812223e-08,-1.2713289857343369e-06,8.1649012494855008e-05
8.7340000000000000e-10,-9.3266587056735056e-07,-1.0812050587690650e-07,-1.5811918001134667e-06,7.1440459881724587e-05
8.7360000000000006e-10,-1.1293638652889054e-06,-2.8621497685558996e-07,-1.8684020838585679e-06,6.5971452728949973e-05
8.7380000000000002e-10,-1.3068606947610054e-06,-4.6371852489304385e-07,-2.1244723493961303e-06,6.3982687238957269e-05
8.7399999999999998e-10,-1.4605578428717320e-06,-6.3660977692747266e-07,-2.3410654305427381e-06,6.4428519265090318e-05
8.7420000000000004e-10,-1.5861649013090323e-06,-8.0064904024597776e-07,-2.5104088902400707e-06,6.6482694079062377e-05
8.7440000000000000e-10,-1.6798882166455855e-06,-9.5152316634453508e-07,-2.6257256086974921e-06,6.9526014068579877e-05
8.7460000000000006e-10,-1.7386171465960822e-06,-1.0850085738325634e-06,-2.6816498398587579e-06,7.3124177685383754e-05
8.7480000000000002e-10,-1.7600942044411541e-06,-1.1971455695289924e-06,-2.6745959017011045e-06,7.7000923738216169e-05
8.7499999999999998e-10,-1.7430556131826670e-06,-1.2844148358566019e-06,-2.6030476184201254e-06,8.1009869252504093e-05
8.7520000000000004e-10,-1.6873303496733283e-06,-1.3439053067552298e-06,-2.4677409121262154e-06,8.5107400879135046e-05
8.7540000000000000e-10,-1.5938885329818738e-06,-1.3734619786384151e-06,-2.2717193815420343e-06,8.9328282001794457e-05
8.7560000000000006e-10,-1.4648337572027542e-06,-1.3718027090457607e-06,-2.0202527047355947e-06,9.3765082242779408e-05
8.7580000000000002e-10,-1.3033383240618416e-06,-1.3385947848801785e-06,-1.7206192795780395e-06,9.8552058787681145e-05
8.7600000000000008e-10,-1.1135248528776256e-06,-1.2744848552480323e-06,-1.3817664223450721e-06,1.0385371493340333e-04
8.7620000000000003e-10,-9.0030196604539220e-07,-1.1810794204581410e-06,-1.0138723393687434e-06,1.0985794174256504e-04
8.7639999999999999e-10,-6.6916523097637865e-07,-1.0608770327123176e-06,-6.2784272272643887e-07,1.1677341763363670e-04
8.7660000000000005e-10,-4.2597693608369841e-07,-9.1715722818407322e-07,-2.3478022408808503e-07,1.2483078490608960e-04
8.7680000000000001e-10,-1.7673937143118181e-07,-7.5383452676738250e-07,1.5453334409580181e-07,1.3428700737247773e-04
8.7700000000000007e-10,7.2623988955594631e-08,-5.7528824163312350e-07,5.3010455410104840e-07,1.4543218032119228e-04
8.7720000000000003e-10,3.1646655224580956e-07,-3.8618010650096244e-07,8.8311401384830156e-07,1.5859781971581960e-04
8.7739999999999999e-10,5.4958565393819492e-07,-1.9127178453436419e-07,1.2061971630221310e-06,1.7416515592637961e-04
8.7760000000000005e-10,7.6735160974565513e-07,4.7467418671592404e-09,1.4936076723038871e-06,1.9257096975373538e-04
8.7780000000000001e-10,9.6579539517009698e-07,1.9740886416745638e-07,1.7412618578814388e-06,2.1430668636287275e-04
8.7800000000000007e-10,1.1416550951710590e-06,3.8259663759223032e-07,1.9466728343086375e-06,2.3990329726327866e-04
8.7820000000000003e-10,1.2923843597355751e-06,5.5663597094913645e-07,2.1087917826229073e-06,2.6988966198016864e-04
8.7839999999999999e-10,1.4161285087214039e-06,7.1636071505803387e-07,2.2277799661834225e-06,3.0470463256242414e-04
8.7860000000000005e-10,1.5116755011387275e-06,8.5914697615005295e-07,2.3047385778581268e-06,3.4453553452109132e-04
8.7880000000000001e-10,1.5783896889663742e-06,9.8292075448994911e-07,2.3414240964179509e-06,3.8905229883003431e-04
8.7900000000000007e-10,1.6161361949977930e-06,1.0861431454789010e-06,2.3399748449767512e-06,4.3702205354914024e-04
8.7920000000000002e-10,1.6252030600223094e-06,1.1677778597008007e-06,2.3026704255641178e-06,4.8584883337414084e-04
8.7939999999999998e-10,1.6062272218891613e-06,1.2272458276807553e-06,2.2317403662221169e-06,5.3121244727329694e-04
8.7960000000000004e-10,1.5601291441056639e-06,1.2643713266566512e-06,2.1292324163435787e-06,5.6715394133551879e-04
8.7980000000000000e-10,1.4880596763526294e-06,1.2793236008556117e-06,1.9969451225046291e-06,5.8701452092190973e-04
8.8000000000000006e-10,1.3913615828445593e-06,1.2725575251074841e-06,1.8364240729885745e-06,5.8531210035030418e-04
8.8020000000000002e-10,1.2715471076282491e-06,1.2447565956298377e-06,1.6490211611292555e-06,5.5989246502550919e-04
8.8039999999999998e-10,1.1302919033469997e-06,1.1967814288217707e-06,1.4360159016960653e-06,5.1311096681481386e-04
8.8060000000000004e-10,9.6944457178520588e-07,1.1296269162943626e-06,1.1987931261801958e-06,4.5119574011571469e-04
8.8080000000000000e-10,7.9104990171085016e-07,1.0443910681537739e-06,9.3907430492081820e-07,3.8216595210893402e-04
8.8100000000000006e-10,5.9738261772091295e-07,9.4225820558970865e-07,6.5920218750801687e-07,3.1354529571524134e-04
8.8120000000000002e-10,3.9098710976691584e-07,8.2449838562474024e-07,3.6246819999519751e-07,2.5090070335352410e-04
8.8139999999999998e-10,1.7471732527381981e-07,6.9248366435355703e-07,5.3463714990156802e-08,1.9744407535307216e-04
8.8160000000000004e-10,-4.8230023290329866e-08,5.4772005022454331e-07,-2.6156719822493720e-07,1.5436131453430346e-04
8.8179999999999999e-10,-2.7429633129815506e-07,3.9189192036703391e-07,-5.7440891862914178e-07,1.2142152255492599e-04
8.8200000000000006e-10,-4.9956332975163471e-07,2.2691353596061093e-07,-8.7463586420496348e-07,9.7567233493038959e-05
8.8220000000000001e-10,-7.1978302435721382e-07,5.4980421702733042e-08,-1.1495046563345855e-06,8.1363058409197455e-05
8.8240000000000008e-10,-9.3043994846061999e-07,-1.2138790110882588e-07,-1.3840249292249680e-06,7.1290180573262808e-05
8.8260000000000003e-10,-1.1268478113853033e-06,-2.9932273612125513e-07,-1.5612426680017681e-06,6.5918536398377458e-05
8.8279999999999999e-10,-1.3042795193500680e-06,-4.7560683092205772e-07,-1.6627532988164650e-06,6.3995437188981468e-05
8.8300000000000005e-10,-1.4581261443435265e-06,-6.4670725923004256e-07,-1.6694389482821021e-06,6.4481844190445746e-05
8.8320000000000001e-10,-1.5840770722002372e-06,-8.0884425075779654e-07,-1.5623880618392295e-06,6.6557551464525337e-05
8.8340000000000007e-10,-1.6783106549160763e-06,-9.5809612502504317e-07,-1.3239253549714121e-06,6.9608592311415398e-05
8.8360000000000003e-10,-1.7376825820986275e-06,-1.0905365885781628e-06,-9.3866309106964290e-07,7.3204987859982359e-05
8.8379999999999999e-10,-1.7598981627716769e-06,-1.2023968425139697e-06,-3.9446960847914723e-07,7.7073903060791130e-05
8.8400000000000005e-10,-1.7436549547850606e-06,-1.2902416882143965e-06,3.1674980630675776e-07,8.1071556439444743e-05
8.8420000000000001e-10,-1.6887437427185210e-06,-1.3511465367166721e-06,1.1985425625598228e-06,8.5156216540031697e-05
8.8440000000000007e-10,-1.5960986463689985e-06,-1.3828612387161470e-06,2.2497188485195586e-06,8.9363928376607365e-05
8.8460000000000003e-10,-1.4677908979317668e-06,-1.3839471226713683e-06,3.4644922706884385e-06,9.3788062967963923e-05
8.8479999999999998e-10,-1.3069651945240166e-06,-1.3538755418427086e-06,4.8329189181844924e-06,9.8563309773120253e-05
8.8500000000000005e-10,-1.1177220716644885e-06,-1.2930793874414842e-06,6.3415676103514539e-06,1.0385433133710292e-04
8.8520000000000000e-10,-9.0495398354814547e-07,-1.2029530650038316e-06,7.9743327703696148e-06,1.0984898299774051e-04
8.8540000000000007e-10,-6.7414628008886688e-07,-1.0858008851025431e-06,9.7132965816195978e-06,1.1675577193195456e-04
8.8560000000000002e-10,-4.3115668886111493e-07,-9.4473817433196896e-07,1.1539558265587967e-05,1.2480507578480811e-04
8.8579999999999998e-10,-1.8198802281286380e-07,-7.8355318320523249e-07,1.3433971690748995e-05,1.3425352742860340e-04
8.8600000000000004e-10,6.7431422999798329e-08,-6.0654066324120592e-07,1.5377761839002574e-05,1.4539084008664984e-04
8.8620000000000000e-10,3.1144685796423375e-07,-4.1831955842303302e-07,1.7353018943535151e-05,1.5854810317637391e-04
8.8640000000000006e-10,5.4484501949207352e-07,-2.2364752748656664e-07,1.9343090707927129e-05,1.7410607828102393e-04
8.8660000000000002e-10,7.6298417878739127e-07,-2.7244071514992338e-08,2.1332904865613209e-05,1.9250103860172073e-04
8.8679999999999998e-10,9.6188268398578756e-07,1.6636788512148364e-07,2.3309256188021474e-05,2.1422387618230375e-04
8.8700000000000004e-10,1.1382661306603057e-06,3.5299469951859173e-07,2.5261085890362955e-05,2.3980506143453310e-04
8.8720000000000000e-10,1.2895763620654790e-06,5.2887462300270414e-07,2.7179770531271314e-05,2.6977303025655839e-04
8.8740000000000006e-10,1.4139479293625752e-06,6.9074877239770940e-07,2.9059425566155080e-05,3.0456647786715799e-04
8.8760000000000002e-10,1.5101592330957041e-06,8.3590139034017084e-07,3.0897218703668490e-05,3.4437313875802604e-04
8.8780000000000008e-10,1.5775662880005070e-06,9.6217225402430097e-07,3.2693681995852479e-05,3.8886438208872052e-04
8.8800000000000004e-10,1.6160269833137033e-06,1.0679453717966787e-06,3.4453009782117916e-05,4.3681039208949774e-04
8.8819999999999999e-10,1.6258230209792025e-06,1.1521187465290720e-06,3.6183331824901028e-05,4.8562035652791822e-04
8.8840000000000005e-10,1.6075856295967283e-06,1.2140600848073410e-06,3.7896956264980535e-05,5.3098114274066817e-04
8.8860000000000001e-10,1.5622299005752587e-06,1.2535530610669447e-06,3.9610584258080008e-05,5.6694111971387722e-04
8.8880000000000007e-10,1.4909013493036712e-06,1.2707383075565533e-06,4.1345506293604505e-05,5.8684571304119576e-04
8.8900000000000003e-10,1.3949371505961196e-06,1.2660528807722084e-06,4.3127798412813120e-05,5.8521022672873991e-04
8.8919999999999999e-10,1.2758434271595033e-06,1.2401716719172370e-06,4.4988544255158015e-05,5.5986989544118317e-04
8.8940000000000005e-10,1.1352889274724306e-06,1.1939540990617298e-06,4.6964115739641876e-05,5.1316505610628509e-04
8.8960000000000001e-10,9.7511435483052805e-07,1.1283993571246442e-06,4.9096551122036576e-05,4.5131057769872665e-04
8.8980000000000007e-10,7.9735545265239765e-07,1.0446133601657085e-06,5.1434074154117081e-05,3.8231874605822733e-04
8.9000000000000003e-10,6.0427668645038023e-07,9.4379012092840901e-07,5.4031802073661419e-05,3.1371333444126756e-04
8.9019999999999999e-10,3.9841102407467372e-07,8.2720952373742723e-07,5.6952693045051231e-05,2.5106587491196695e-04
8.9040000000000005e-10,1.8260002821704690e-07,6.9625216597241820e-07,6.0268785220772328e-05,1.9759436760883234e-04
8.9060000000000001e-10,-3.9972560708349634e-08,5.5243018644017191e-07,6.4062779371968395e-05,1.5449026824510144e-04
8.9080000000000007e-10,-2.6576113571929747e-07,3.9743091575353440e-07,6.8430014050989342e-05,1.2152684346067125e-04
8.9100000000000003e-10,-4.9085971084062535e-07,2.3316803587864134e-07,7.3480874301074810e-05,9.7649355081298281e-05
8.9119999999999998e-10,-7.1103097234944446e-07,6.1833045839255967e-08,7.9343657651908289e-05,8.1423988614165815e-05
8.9140000000000004e-10,-9.2176755065252245e-07,-1.1406147272929600e-07,8.6167886622566344e-05,7.1332685312147214e-05
8.9160000000000000e-10,-1.1183876693654312e-06,-2.9165572882292959e-07,9.4127991724005382e-05,6.5945599178290161e-05
8.9180000000000006e-10,-1.2961642380910385e-06,-4.6774204523724645e-07,1.0342717114154913e-04,6.4009914364098356e-05
8.9200000000000002e-10,-1.4504830587835884e-06,-6.3879620212983185e-07,1.1430102888019172e-04,6.4486251841605139e-05
8.9219999999999998e-10,-1.5770224659533466e-06,-8.0104461988596386e-07,1.2702025158201522e-04,6.6553941828844635e-05
8.9240000000000004e-10,-1.6719437984221099e-06,-9.5056769029819960e-07,1.4189103379080484e-04,6.9598494010372967e-05
8.9260000000000000e-10,-1.7320799642766749e-06,-1.0834356716953886e-06,1.5925110638447093e-04,7.3189393318272069e-05
8.9280000000000006e-10,-1.7551083040430293e-06,-1.1958697381248965e-06,1.7945794547340044e-04,7.7053290446373152e-05
8.9300000000000002e-10,-1.7396941667355830e-06,-1.2844174848093843e-06,2.0286391581855669e-04,8.1045934677845057e-05
8.9319999999999998e-10,-1.6855931413578564e-06,-1.3461298675103879e-06,2.2977066246497767e-04,8.5125182344631672e-05
8.9340000000000004e-10,-1.5937026367762806e-06,-1.3787255141738610e-06,2.6035216678125747e-04,8.9326724842099284e-05
8.9360000000000000e-10,-1.4660572365306197e-06,-1.3807287638621127e-06,2.9453340979751654e-04,9.3743630465882368e-05
8.9380000000000006e-10,-1.3057666123665625e-06,-1.3515696506955385e-06,3.3181224510927035e-04,9.8510321611110658e-05
8.9400000000000001e-10,-1.1168993201524373e-06,-1.2916371651276812e-06,3.7102220187061738e-04,1.0379120865526151e-04
8.9420000000000008e-10,-9.0432005480713068e-07,-1.2022811364723997e-06,4.1006450130363448e-04,1.0977388542130883e-04
8.9440000000000003e-10,-6.7349146773759910e-07,-1.0857625223560349e-06,4.4569937868473719e-04,1.1666656242625095e-04
8.9459999999999999e-10,-4.3025409825361233e-07,-9.4515625004170873e-07,4.7357123633339664e-04,1.2469925999126184e-04
8.9480000000000005e-10,-1.8059911654035216e-07,-7.8421454506139748e-07,4.8868883261612181e-04,1.3412816978240083e-04
8.9500000000000001e-10,6.9551648494702003e-08,-6.0720151032698961e-07,4.8647476839216210e-04,1.4524246187872316e-04
8.9520000000000007e-10,3.1454542853732473e-07,-4.1871133209196992e-07,4.6417021406841292e-04,1.5837257263736620e-04
8.9540000000000003e-10,5.4916757110143819e-07,-2.2348280438027792e-07,4.2199663823714592e-04,1.7389851181520303e-04
8.9559999999999999e-10,7.6877279291815188e-07,-2.6221964817943817e-08,3.6342035212177763e-04,1.9225574888389111e-04
8.9580000000000005e-10,9.6937509284754143e-07,1.6855725267935378e-07,2.9432686525923105e-04,2.1393443213964884e-04
8.9600000000000001e-10,1.1476963160399054e-06,3.5666699807383623e-07,2.2154312753447237e-04,2.3946457414281862e-04
8.9620000000000007e-10,1.3011764742068964e-06,5.3434962796522098e-07,1.5140652752012289e-04,2.6937485421528267e-04
8.9640000000000003e-10,1.4279513591425241e-06,6.9835029481969015e-07,8.8849143496877903e-05,3.0410561754130758e-04
8.9659999999999999e-10,1.5268045840115246e-06,8.4595880143143039e-07,3.7068045524797770e-05,3.4384874460729640e-04
8.9680000000000005e-10,1.5971019143545859e-06,9.7502345070596631e-07,-2.3949759949526875e-06,3.8828370325188425e-04
8.9700000000000000e-10,1.6387156863046346e-06,1.0839409091434255e-06,-2.9378084646196152e-05,4.3619418388751111e-04
8.9720000000000007e-10,1.6519464233381427e-06,1.1716267533558433e-06,-4.4770661892700127e-05,4.8500864856683656e-04
8.9740000000000002e-10,1.6374476811442256e-06,1.2374714806701571e-06,-5.0194245658662467e-05,5.3043626976151035e-04
8.9759999999999998e-10,1.5961589048996469e-06,1.2812865039773578e-06,-4.7711321083433385e-05,5.6654290015523395e-04
8.9780000000000004e-10,1.5292498563846280e-06,1.3032442182225452e-06,-3.9566815246493265e-05,5.8667449487873969e-04
8.9800000000000000e-10,1.4380790506596695e-06,1.3038158107218871e-06,-2.7968257741503396e-05,5.8532028053265522e-04
8.9820000000000006e-10,1.3241676306894590e-06,1.2837102171471542e-06,-1.4912531580827505e-05,5.6026571065106979e-04
8.9840000000000002e-10,1.1891891453794399e-06,1.2438175264295212e-06,-2.0649628652612288e-06,5.1379595778205326e-04
8.9859999999999998e-10,1.0349747129894925e-06,1.1851601341774431e-06,9.3086992089598976e-06,4.5208801177217418e-04
8.9880000000000004e-10,8.6353198775138870e-07,1.1088548884251120e-06,1.8362206733565493e-05,3.8314509587955261e-04
8.9900000000000000e-10,6.7707516426358655e-07,1.0160891910401504e-06,2.4649097220115402e-05,3.1450638789287427e-04
8.9920000000000006e-10,4.7806196912406505e-07,9.0811335168163714e-07,2.8073487445295726e-05,2.5177056310608380e-04
8.9940000000000002e-10,2.6923230984739341e-07,7.8625032946547797e-07,2.8821789748460429e-05,1.9818290780687834e-04
8.9960000000000008e-10,5.3642166406001491e-08,6.5192233306281498e-07,2.7285150824150919e-05,1.5495610023778133e-04
8.9980000000000004e-10,-1.6531435911331628e-07,5.0669170834688122e-07,2.3981206289529082e-05,1.2187714561988736e-04
8.9999999999999999e-10,-3.8390197539461524e-07,3.5231136830068902e-07,1.9482057927524747e-05,9.7898687025908647e-05
9.0020000000000006e-10,-5.9806655737608142e-07,1.9077802867120964e-07,1.4353358289172649e-05,8.1589797873027515e-05
9.0040000000000001e-10,-8.0348784498740681e-07,2.4380038140014877e-08,9.1072756316990286e-06,7.1432500499985196e-05
9.0060000000000007e-10,-9.9566510889793170e-07,-1.4426906812909260e-07,4.1701943336901455e-06,6.5995456019594354e-05
9.0080000000000003e-10,-1.1700354888093692e-06,-3.1221979589620292e-07,-1.3550600623855438e-07,6.4023586925131455e-05
9.0099999999999999e-10,-1.3221214324381840e-06,-4.7620572893885478e-07,-3.5972758351911012e-06,6.4474976807932629e-05
9.0120000000000005e-10,-1.4477003657040263e-06,-6.3269689240824812e-07,-6.1080890956627058e-06,6.6526434038467676e-05
9.0140000000000001e-10,-1.5429867805446697e-06,-7.7798863621223138e-07,-7.6545071884809398e-06,6.9561129675811695e-05
9.0160000000000007e-10,-1.6048146980277067e-06,-9.0832345373850611e-07,-8.2996196926284103e-06,7.3146485020652500e-05
9.0180000000000003e-10,-1.6308072544098273e-06,-1.0200393572732989e-06,-8.1632164285233909e-06,7.7007404672421430e-05
9.0199999999999999e-10,-1.6195201699094719e-06,-1.1097350895938237e-06,-7.4012844690806800e-06,8.0998217533937504e-05
9.0220000000000005e-10,-1.5705471662419050e-06,-1.1744399928987453e-06,-6.1865799324842460e-06,8.5075668339262142e-05
9.0240000000000001e-10,-1.4845779237491011e-06,-1.2117751154799137e-06,-4.6916203683199094e-06,8.9274610645083516e-05
9.0260000000000007e-10,-1.3634026904095580e-06,-1.2200922995384608e-06,-3.0750069501877057e-06,9.3687501691775348e-05
9.0280000000000003e-10,-1.2098618259078823e-06,-1.1985795678028934e-06,-1.4715499755086184e-06,9.8448326191166068e-05
9.0299999999999998e-10,-1.0277429510082666e-06,-1.1473239359478315e-06,1.3729289517596654e-08,1.0372117508269338e-04
9.0320000000000005e-10,-8.2163251060278663e-07,-1.0673264863444865e-06,1.3079834948563637e-06,1.0969338788766523e-04
9.0340000000000000e-10,-5.9673201212898630e-07,-9.6046870018857761e-07,2.3698262425388729e-06,1.1657293760596525e-04
9.0360000000000006e-10,-3.5865162003267091e-07,-8.2943316903704318e-07,3.1861971624773837e-06,1.2458958223140101e-04
9.0380000000000002e-10,-1.1319495186361990e-07,-6.7758542920327749e-07,3.7675519230824776e-06,1.3399919326653547e-04
9.0399999999999998e-10,1.3385123326883425e-07,-5.0882640948341651e-07,4.1421163276324780e-06,1.4509054087175356e-04
9.0420000000000004e-10,3.7691014668221924e-07,-3.2742661763333323e-07,4.3498733550561376e-06,1.5819357560890597e-04
9.0440000000000000e-10,6.1078095844535426e-07,-1.3785363719779142e-07,4.4368380567403606e-06,1.7368775429221301e-04
9.0460000000000006e-10,8.3077079123706375e-07,5.5396157016722061e-08,4.4500367465616352e-06,1.9200798667108959e-04
9.0480000000000002e-10,1.0327891929323468e-06,2.4795232203614438e-07,4.4334613352655660e-06,2.1364398593959729e-04
9.0499999999999998e-10,1.2134048193008423e-06,4.3570434212511369e-07,4.4251313204881124e-06,2.3912570469127181e-04
9.0520000000000004e-10,1.3698669045542145e-06,6.1491019341339650e-07,4.4552754244821381e-06,2.6898257857596879e-04
9.0540000000000000e-10,1.5000962922825009e-06,7.8227721535538162e-07,4.5455488076276197e-06,3.0365724693639764e-04
9.0560000000000006e-10,1.6026522105398842e-06,9.3501519034958033e-07,4.7091331689982762e-06,3.4334649486660653e-04
9.0580000000000002e-10,1.6766815842649622e-06,1.0708632454055297e-06,4.9515258192053840e-06,3.8773866835624073e-04
9.0600000000000008e-10,1.7218575731408655e-06,1.1880933684077962e-06,5.2718076061806153e-06,4.3563153085046831e-04
9.0620000000000003e-10,1.7383133747946050e-06,1.2854939826013307e-06,5.6641844612621162e-06,4.8447274522398290e-04
9.0639999999999999e-10,1.7265763638194989e-06,1.3623372292080405e-06,6.1196185045026921e-06,5.2999249490878384e-04
9.0660000000000005e-10,1.6875065740461900e-06,1.4183335091255897e-06,6.6273969944185971e-06,5.6627114055713247e-04
9.0680000000000001e-10,1.6222425561949875e-06,1.4535766013599203e-06,7.1765259600639086e-06,5.8665070040239741e-04
9.0700000000000007e-10,1.5321568463925632e-06,1.4684824777947281e-06,7.7568756173965149e-06,5.8558964471537925e-04
9.0720000000000003e-10,1.4188226496318101e-06,1.4637248988898799e-06,8.3600428759453237e-06,5.6082077349037739e-04
9.0739999999999999e-10,1.2839927875217891e-06,1.4401710483074984e-06,8.9799295244296695e-06,5.1457450387242768e-04
9.0760000000000005e-10,1.1295913686644493e-06,1.3988207881748154e-06,9.6130611916146171e-06,4.5299341755353591e-04
9.0780000000000001e-10,9.5771791065855511e-07,1.3407534445901997e-06,1.0258691031366939e-05,3.8407650591266269e-04
9.0800000000000007e-10,7.7066269969576619e-07,1.2670861736625024e-06,1.0918743217108109e-05,3.1538265103861273e-04
9.0820000000000003e-10,5.7093099430690417e-07,1.1789477184385817e-06,1.1597655312272165e-05,2.5254040243127525e-04
9.0839999999999999e-10,3.6127233277003230e-07,1.0774705876245544e-06,1.2302176434776880e-05,1.9882342408788294e-04
9.0860000000000005e-10,1.4470986016475116e-07,9.6380328774531250e-07,1.3041171218217245e-05,1.5546552187185346e-04
9.0880000000000000e-10,-7.5436512804593148e-08,8.3914226585154418e-07,1.3825469443459177e-05,1.2226669900298960e-04
9.0900000000000007e-10,-2.9553992792263785e-07,7.0478085560847980e-07,1.4667789407316184e-05,9.8186013803066368e-05
9.0920000000000002e-10,-5.1167611653207061e-07,5.6217006368977030e-07,1.5582750905325764e-05,8.1794502261877539e-05
9.0939999999999998e-10,-7.1965851041901282e-07,4.1298384291608296e-07,1.6586982011470909e-05,7.1573529330671282e-05
9.0960000000000004e-10,-9.1510304072379606e-07,2.5917993236887548e-07,1.7699312979954810e-05,6.6089777682284276e-05
9.0980000000000000e-10,-1.0935242324590984e-06,1.0304670743605634e-07,1.8941040273990726e-05,6.4085688745675314e-05
9.1000000000000006e-10,-1.2504611395764772e-06,-5.2773028273250726e-08,2.0336232886893994e-05,6.4516832989335173e-05
9.1020000000000002e-10,-1.3816283587449858e-06,-2.0528871320990691e-07,2.1912039805560120e-05,6.6557719298567195e-05
9.1039999999999998e-10,-1.4830841850120011e-06,-3.5120384398747274e-07,2.3698938679242122e-05,6.9589543240162246e-05
9.1060000000000004e-10,-1.5514053213273986e-06,-4.8699412121999544e-07,2.5730837387608554e-05,7.3178107863729243e-05
9.1080000000000000e-10,-1.5838557826367522e-06,-6.0901923120210079e-07,2.8044897201043851e-05,7.7047048760999005e-05
9.1100000000000006e-10,-1.5785370137872510e-06,-7.1366178428851352e-07,3.0680883423165714e-05,8.1049747571212090e-05
9.1120000000000002e-10,-1.5345069104469767e-06,-7.9748371156728410e-07,3.3679763777519882e-05,8.5142289845749119e-05
9.1140000000000008e-10,-1.4518573795477600e-06,-8.5738817506343432e-07,3.7081170513743668e-05,8.9359126528774636e-05
9.1160000000000004e-10,-1.3317431237122528e-06,-8.9077405236416997e-07,4.0919240088658677e-05,9.3792544585433565e-05
9.1179999999999999e-10,-1.1763581609898918e-06,-8.9567042358260337e-07,4.5216296346453808e-05,9.8576576738388898e-05
9.1200000000000006e-10,-9.8886077275488314e-07,-8.7084014329208155e-07,4.9973948177323424e-05,1.0387557760917901e-04
9.1220000000000001e-10,-7.7325164285737691e-07,-8.1584428350629436e-07,5.5161577729206505e-05,1.0987737491228037e-04
9.1240000000000008e-10,-5.3421346932505678e-07,-7.3106262575875679e-07,6.0703051989851163e-05,1.1679067372999023e-04
9.1260000000000003e-10,-2.7692294118497913e-07,-6.1766903991297929e-07,6.6463831234635570e-05,1.2484623618820074e-04
9.1279999999999999e-10,-6.8474542394115605e-09,-4.7756409871720544e-07,7.2242192104495591e-05,1.3430124398232832e-04
9.1300000000000005e-10,2.7046077461800488e-07,-3.1327028977191064e-07,7.7769305475780990e-05,1.4544611815693002e-04
9.1320000000000001e-10,5.4956135209553228e-07,-1.2779745840953509e-07,8.2722411605252660e-05,1.5861282609614118e-04
